userid,date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q100,age,gender
d77af47f1fcf316c6d6a6f9f885e5131,2011-01-20,4,1,3,1,3,5,2,4,1,4,3,4,3,2,2,4,4,2,3,4,2,21.6,0
7783d61b44fb54f21996ddae5f21b683,2009-10-03,4,2,2,2,5,4,3,2,1,3,2,4,4,4,4,3,2,2,4,1,2,32.68,1
df7906e8d7333b2d6b3e07b7a34fdd5e,2009-09-10,5,3,4,1,3,3,3,4,2,4,3,5,3,3,2,5,5,2,3,3,4,22.81,0
c93d147a0a1f325b96141f000d11fbe1,2010-01-06,5,1,3,5,2,2,1,3,1,4,4,3,5,3,2,5,2,4,4,4,1,22.79,0
2cb34c40287f6a9cf7d98bc5bb2448fc,2010-01-12,5,4,2,2,3,4,4,5,1,2,2,4,4,4,2,5,2,4,4,3,3,29.01,1
36e03fcd39c83f69ec224eaafb2fa9a3,2009-06-10,5,3,4,2,3,2,2,5,5,1,5,4,1,3,2,4,2,3,3,5,1,23.96,0
3a3df95296ff3d35f1e9c249d2318744,2009-03-19,4,4,5,4,4,2,2,3,3,4,4,4,3,2,2,4,3,2,4,5,1,28.42,0
7c167e2cc45306758838e96f90b1f661,2009-09-22,4,4,2,4,4,1,2,4,3,4,4,4,5,4,2,5,5,4,1,4,5,26.49,0
d6cda14b8b91e7344eb3d19dc56b20c7,2009-07-02,4,4,4,2,4,1,1,5,4,3,4,4,4,3,2,5,4,4,3,3,2,34.21,0
d54fc1c6f03862c4b310f0a1e5105cef,2009-02-05,5,4,3,2,5,3,1,4,4,4,5,1,4,4,4,3,1,2,5,3,2,40.4,0
bee6ae862d91ff244a12f5886b268d15,2009-10-20,5,2,4,3,4,2,3,3,1,4,4,1,1,1,4,2,4,1,2,3,2,29.93,1
c8690d92dfb2159910f0e4758685ecd0,2010-07-18,5,2,2,5,4,2,2,2,1,4,4,2,3,1,3,5,3,1,4,1,4,22.84,0
1fd2a47b38db52a9d2df7e494740c7dc,2009-12-15,5,4,1,2,3,3,4,5,1,3,1,4,2,5,2,5,4,4,1,2,3,29.93,1
e1bb42a0721ec54cb417d7a468ca4920,2009-07-23,5,2,3,2,4,3,3,4,2,3,4,4,2,4,2,5,2,3,5,2,1,25.19,1
463a2ed5aa72f248c31651da5a2197b2,2009-11-14,2,3,2,4,4,4,3,4,2,2,2,2,2,4,3,2,4,3,4,2,4,23.39,1
bffe693c485e3148a0a46288db83e8a2,2010-01-29,5,5,2,1,3,3,2,5,3,1,2,3,4,4,5,5,3,4,3,3,5,23.79,1
54ebbe72f045e9600934d3af5dded26a,2009-12-03,5,4,4,4,2,3,1,4,5,3,2,4,2,2,1,5,5,4,1,3,2,33.09,0
b76fd20c80bc5f55a6c5ebb887059763,2010-06-26,4,2,3,2,4,5,1,1,1,5,4,1,5,1,4,5,5,1,2,3,2,24.92,1
11ea6467c42940ed383fbc0e56c8fdaf,2009-12-04,4,3,3,1,3,4,1,5,1,4,3,2,5,3,2,4,4,2,3,3,3,27.61,0
a8fe14538d628d949f48349de39e02e9,2010-06-15,5,1,5,1,4,4,1,1,1,5,5,1,5,2,3,5,1,1,5,1,1,30.35,0
5ef36d904eb0f60ba7929dc93f514847,2010-01-19,2,4,4,1,2,4,1,5,3,4,1,5,2,3,2,5,5,3,1,4,3,26.23,1
c4960d7444e20a484fc4ab686a8e39ba,2009-01-18,5,2,2,4,4,2,1,3,2,1,4,3,4,4,4,5,2,4,5,2,3,27.81,0
34e3cfbbdf8fa63eb4123bebaca44f08,2009-07-03,5,1,3,1,3,4,1,3,1,4,4,2,3,3,4,5,3,3,3,3,1,26.2,0
c866b1ed6c188e1f3e62be52ca148b90,2009-12-28,3,5,3,5,2,2,3,5,4,3,4,3,4,4,2,1,2,3,1,3,2,27.91,0
6b55822e1f884bbc534d21ce72b66683,2009-02-26,4,2,3,5,4,3,3,4,3,4,1,2,4,2,4,4,4,2,4,3,2,23.73,1
c7d9e620e9f55168b1e9d22321aeab8e,2012-01-20,5,4,3,2,4,3,1,5,2,4,3,4,2,3,3,4,4,2,3,4,2,38.25,0
8976c1cafb61f0bae5fc8c227497196f,2010-08-02,4,4,4,1,4,1,3,4,4,5,1,5,2,4,3,4,5,5,1,3,4,32.72,0
00a29d297254a85bc4f219882958cd13,2009-12-23,5,1,3,3,4,4,4,2,1,3,4,2,3,2,2,3,1,2,2,3,2,27.73,0
db37ff0904fdc357f987d6ac9cfc1465,2011-11-15,5,4,4,1,3,3,1,5,3,2,2,4,3,3,2,5,4,4,3,3,4,26.49,0
5f7fb2839a9859c80133942a75f81b1b,2009-06-15,5,4,5,3,5,5,1,4,2,4,4,4,4,3,4,4,1,3,4,2,2,37.94,0
f009402bb2ea981e7f3465373cbbea06,2009-12-10,5,5,1,2,4,2,2,2,3,1,1,5,1,3,2,3,4,2,1,1,3,35.28,0
82ed24bd9e566534d1d178e4cce73627,2011-01-04,5,4,2,3,4,2,1,2,1,4,4,3,4,4,3,5,3,2,4,3,2,24.49,1
d8e6e321675ba0b144044eccc1428f4b,2010-05-15,5,1,3,1,3,4,1,3,1,3,2,4,4,3,2,5,2,3,4,4,2,21.62,0
fc2fcaaf2d837235d09d6cdfabb4a158,2010-12-06,5,2,1,1,5,3,2,2,2,4,3,4,4,5,4,4,3,3,4,2,2,24.13,1
8c59b1d27d736d247ded0da6c563c8c5,2011-04-12,5,4,3,1,4,3,2,4,3,4,5,3,4,4,5,5,3,4,3,3,3,31.98,0
05fd0b0b3dfd827273aea288e45a7610,2011-01-11,5,3,2,3,5,4,1,1,2,4,2,5,4,2,5,5,4,2,2,2,2,20.77,1
da8f49295b212770be793df17fe01d9d,2009-02-14,4,3,1,1,4,2,1,2,1,5,4,4,4,1,4,4,2,1,5,3,2,33.1,0
0f47276effdbda1fc17f86e279acaeff,2010-03-28,5,3,4,3,5,5,4,1,2,4,4,1,3,2,4,4,1,1,5,1,1,27.64,0
41fb90e648148e10e29d808878f9be10,2012-01-11,5,4,4,1,5,2,1,1,5,5,5,1,1,1,4,4,1,1,5,1,1,36.99,1
1e769fe6cfb24a0785d6c281f807a682,2009-10-26,5,4,4,4,4,3,2,4,3,3,3,3,3,2,3,5,5,3,2,3,4,27.28,1
153367c9f5f98952444b491c4e9706ce,2009-02-25,4,2,2,3,5,4,5,3,2,4,3,3,4,4,2,5,1,5,4,4,2,23.31,0
1368de9cbf6b7a80f2090bcae2922253,2009-06-30,3,2,4,4,4,3,3,4,4,4,4,2,4,3,3,4,2,1,2,1,2,28.23,0
c713d16d9f9751913d7a27ec326024df,2011-04-07,5,4,2,4,3,4,4,5,1,2,4,2,4,4,2,4,3,4,3,1,2,34.3,1
c03c80e7f6bb8a2cc03b3245057a7f29,2010-08-24,5,5,5,1,4,2,1,1,5,5,4,2,5,2,5,5,2,1,4,2,2,28.59,0
b27515f7fe14c13e7f0a395ab2927846,2009-08-14,4,2,3,3,4,4,2,2,2,3,5,4,3,2,4,4,2,1,2,2,2,34.71,0
71acb892a30db0f059e265afecb81e88,2009-06-19,5,4,2,1,4,4,1,3,3,3,4,2,4,3,3,4,3,2,3,3,2,31.43,0
63606c405094162a2469151bb54703a8,2009-03-13,5,4,3,1,3,3,1,4,3,2,3,3,4,3,2,5,4,4,3,2,3,26.38,1
0b0131b6f9193f7a7673b3225b58aefe,2010-06-12,5,3,4,2,4,4,2,3,1,4,4,1,4,2,3,4,3,1,2,1,2,24.13,1
78267749f2b34c026eb3168e30580050,2009-11-03,4,2,1,2,4,4,2,2,1,2,2,3,3,5,4,4,3,4,2,2,4,25.18,0
fcd46a2ff8b8bd749b05014e53d79992,2010-04-06,2,3,2,3,5,4,4,4,1,2,3,2,3,4,4,1,4,3,3,2,4,25.06,1
a3ef141d54ed5b37520fc8f9a1c653bd,2009-10-14,4,4,2,3,4,2,1,4,4,2,2,4,1,4,3,4,4,5,2,4,4,27.67,0
b474d7de7bc9161920c5e1528065b7a1,2009-10-29,5,4,2,4,4,1,1,5,2,3,4,4,5,5,3,5,3,3,5,2,3,43.5,0
afd218c3d2106c76655b97c28e02ee82,2010-07-23,5,2,4,1,4,4,1,4,3,3,4,3,4,1,4,4,3,3,3,3,4,22.17,1
e97a28c02f0dac2d0e06a24e2e64ec98,2010-04-16,4,1,4,3,5,5,2,1,1,5,5,1,4,1,3,4,1,1,5,1,1,26.57,0
837b47a1e81991fbe1b977218f32e7fa,2010-04-24,4,3,2,1,2,4,1,5,4,5,5,2,4,4,2,5,1,1,5,5,1,24.53,1
62e0525828b7be988ac155d51e544734,2009-11-08,1,2,3,5,2,2,5,2,3,2,3,1,5,3,3,2,1,4,4,4,1,25.6,0
5e94521984b001b78344d401821bcae7,2009-12-14,4,3,2,2,3,5,1,5,4,2,2,3,4,2,2,4,4,1,5,3,3,22.3,0
d289c49efaace995baeb0eff4632c379,2009-09-22,5,3,5,3,3,4,2,4,1,5,4,1,3,2,2,3,4,2,3,3,2,23.78,1
b854a1df2b4adaf3fd7141f5c278b8af,2009-11-19,4,4,5,1,4,5,2,3,2,5,5,1,4,2,3,2,2,1,5,1,1,21.93,0
cb2d769d5f4f15e50368d5a058f1cc97,2010-05-03,4,4,4,5,3,3,3,3,1,3,4,2,4,2,3,5,2,1,4,2,2,21.83,1
6cf65033355b71428c3d04f70ea41d3d,2010-01-02,4,2,2,1,3,5,3,4,1,4,4,2,3,3,3,5,2,2,4,2,3,24.11,1
6392b0fa6fdaccfa3dec0148ec4359a5,2009-08-22,5,2,2,1,2,4,1,3,2,5,2,4,2,2,2,4,4,2,2,2,4,21.99,1
483b67a09a90d3fca210eaadfb83a4e0,2009-09-25,5,2,4,2,5,4,1,2,4,5,5,1,4,3,3,5,1,4,5,3,1,24.97,1
3946948e98595a0d7bc29432d9f351e3,2009-02-20,5,4,4,1,4,3,1,3,5,4,4,2,4,1,4,5,1,1,5,4,1,26.03,0
8276897d7b61d0fcb99c36a070c18bf6,2009-02-24,5,1,4,2,2,5,2,4,1,4,5,4,5,3,3,5,1,1,5,5,1,22.98,0
16ad44d8acf80fe7a80d44d60b4fd696,2009-11-28,5,4,4,1,4,4,3,3,3,5,5,3,5,3,3,5,5,3,3,2,3,23.44,1
b940df26b943a97af79eb280cfc0bf2f,2009-10-24,4,4,2,2,4,5,3,5,2,4,4,2,5,3,4,4,2,1,2,2,4,24.03,1
f591ffb80b4229002eccd47d93dfbf7d,2009-12-16,4,1,4,1,4,4,2,4,1,5,5,1,4,2,2,1,1,2,4,1,1,26.05,1
fa499fb82cd6ebfcd2081345d74b6a8e,2009-06-03,4,4,5,3,3,3,2,5,1,4,2,5,3,2,3,1,5,2,2,5,5,24.99,1
6d8e75b30f61fdbff096d9a73b112137,2009-04-14,3,4,4,4,5,4,2,2,2,5,3,4,1,2,5,4,5,2,1,3,3,21.77,1
ded9abc6b3f62ed9cde36bb7b1d7ef0e,2009-08-20,2,4,3,5,4,2,1,5,3,4,4,3,3,4,2,2,1,2,4,4,4,25.39,0
4b377b2efbb065dd8fd58afae7537aa7,2010-12-08,4,2,2,1,4,5,1,5,2,5,2,2,5,5,1,5,2,4,5,4,4,23.32,0
c41cb91493d9c3b979ab39bf6284a95b,2009-10-07,5,4,2,3,4,2,4,4,4,4,2,4,2,4,4,5,4,3,2,2,2,35.34,1
b3cb007c2d719e064b72e84054f6d46c,2009-09-03,5,5,3,1,2,2,1,3,4,2,5,4,1,2,1,5,5,3,4,2,1,37.33,1
d44d6491e0d0330b5cb683f19b6d54ad,2010-03-24,4,1,4,2,5,4,5,3,1,4,5,1,5,2,4,4,2,1,4,3,2,28.48,0
07c6478427202254835c5042d4e00674,2009-10-14,5,2,2,3,3,2,1,4,2,2,2,5,1,4,2,4,5,3,1,3,3,23.93,0
99ebffe6197f2883068b2a73623bd6d1,2009-09-20,4,2,3,2,5,4,3,1,2,3,4,1,4,3,4,1,1,1,2,1,3,28.95,1
94f61b4a5d6ebcf6edaf0412367b59c8,2009-11-07,5,2,4,2,5,4,2,2,3,4,4,2,2,2,2,4,2,1,4,1,3,26.11,1
fff1e588899c1bb3890da4728f21ceef,2009-09-02,4,2,2,2,4,3,3,4,1,1,3,4,3,4,3,3,4,3,2,3,2,27.25,0
414dad6bfddf84f7918b0fb564787484,2010-03-09,4,1,5,2,5,5,1,4,1,5,5,3,4,2,5,4,4,1,2,4,2,25.49,1
634bcaebbea62c2bfc98ddfe70f86ccb,2010-09-24,4,2,3,1,5,4,3,3,1,5,5,2,3,3,4,3,2,3,4,3,1,26.28,0
7caf6a7be239bca376c89881eaba28df,2010-05-05,4,4,3,4,4,2,1,4,1,4,4,2,3,3,3,3,4,1,5,3,2,26.81,0
11bda338f40f10300cf36a7534305117,2009-12-03,5,5,2,1,3,2,1,4,5,1,1,5,1,4,4,5,5,5,1,3,5,29.1,0
be50d5444f0f3a0e3649206bc9db68e3,2010-06-12,4,5,5,3,4,2,2,3,2,5,2,3,3,1,4,2,5,1,1,2,3,28.71,0
73a7b77f477baefea554a15373ed9b4a,2010-06-26,5,1,5,1,4,5,3,3,3,5,5,2,5,3,4,5,1,1,4,3,1,24.95,0
3a2a492b4221be773fdfddc0bb48c7fe,2010-01-15,5,4,2,4,2,4,2,5,2,3,1,2,3,4,2,4,4,2,2,3,3,25.99,1
d6da64163225a26cac11aeee9512f84e,2009-07-20,5,3,4,1,4,3,2,3,2,5,4,2,2,3,4,3,3,2,3,2,2,39.41,1
e15bef7ca08f03a5d251ce085eca345f,2009-03-25,4,2,1,1,3,2,1,3,2,4,3,3,4,3,2,3,3,2,4,2,1,27.26,0
e931a25e9974310c21bcf60354c59d80,2009-04-13,4,4,2,2,5,3,3,2,1,5,5,4,4,4,5,4,2,3,3,1,1,26.26,0
cde7c63f76b84af33ef4e6b57f32b09c,2009-07-05,5,4,4,1,4,4,1,4,2,5,3,3,2,3,2,5,5,3,1,4,4,24.17,1
ef8279b699081676f1262e6b204a58c1,2010-01-12,1,1,3,2,5,4,3,1,1,4,4,1,4,3,5,3,2,1,3,1,1,21.6,0
c50204163dc1768ccc4b95b2890265ad,2010-08-30,5,3,5,1,4,4,2,1,1,4,5,4,4,1,3,4,4,2,4,1,4,21.89,0
ebbe856aad83cc8eb17b042fd0c01240,2010-09-17,4,3,4,2,3,4,2,3,3,5,4,3,3,2,3,5,2,2,3,3,4,39.88,1
fa75c9e47e7965c187ac295d14cc6369,2011-02-26,5,2,2,1,5,5,1,1,3,3,5,2,4,5,5,5,3,4,4,1,1,72.87,1
f9e55216ba39bd921e0db3a07fe62cab,2009-11-17,5,2,3,2,4,3,1,2,4,4,5,1,1,3,2,5,1,2,4,4,4,21.53,0
5c329ed9556fd08486247ce875e65ba8,2009-09-12,5,1,4,3,5,3,1,1,5,5,5,1,3,1,5,4,1,1,5,3,1,30.45,0
1d5d799a6008fabdf3494932f5be7f29,2011-01-17,4,2,3,1,5,3,2,1,1,2,3,1,3,3,5,3,2,2,3,1,1,26.12,0
800cc4a53eabe2c0ca1cbabe5f9450aa,2010-05-25,5,1,5,3,1,4,1,5,1,5,3,3,3,2,1,5,2,4,4,4,1,40.18,0
0d997e876fe03f17d1248021c8e02d2d,2011-10-04,5,4,3,1,4,3,1,4,4,4,4,3,4,4,2,5,2,2,4,3,1,21.81,0
b743be77bfbac32346922ad053f6dc33,2010-08-09,1,5,1,3,5,5,1,1,1,5,3,4,4,5,4,1,4,1,5,1,4,23.43,1
f24d6daaf5c2c6e006e055926142e2a7,2010-07-21,4,2,5,5,5,1,2,5,4,2,2,4,2,4,5,2,4,2,4,2,4,26.56,0
43561b2cb2375f07429b1e0ee2be95c2,2009-12-29,5,2,1,1,5,4,1,4,1,2,5,3,5,4,4,4,4,1,2,1,2,38.06,1
a57a2700efc91313edd57f3dfa07bf1f,2009-04-11,5,4,2,2,4,4,1,3,2,2,3,3,3,4,4,5,4,3,3,2,4,33.45,1
052251463069dea1fe7203c488b72f77,2009-04-12,2,5,3,4,2,2,2,4,5,3,4,2,1,3,4,2,3,2,1,3,4,25.56,1
123cc83827289d2a2ad87e62babc01c6,2010-02-15,5,5,4,1,2,1,1,4,5,3,2,4,1,2,2,5,1,3,4,4,1,25.32,0
a23006f4902d767f37c29b20c10290be,2009-11-01,5,1,5,1,4,3,2,3,3,4,4,4,4,1,3,4,3,1,4,3,3,26.48,1
c403c098e1fbae5c62021ac8b67a5a7e,2009-11-10,4,3,4,5,4,4,5,4,2,5,4,2,2,3,2,4,4,1,2,2,3,26.9,1
379fcffe132da719293832201cd31b6d,2010-03-10,4,1,5,1,5,4,3,3,3,4,5,2,2,1,4,5,2,3,4,2,3,26.86,1
88c88eb03f612529c261e2675fe46637,2010-11-03,5,5,5,4,4,1,1,3,5,5,3,5,1,1,4,5,5,1,1,1,5,32.27,1
ce703f104b137dac76b01050cc2d638a,2010-05-06,4,1,3,1,5,4,1,1,1,2,4,3,4,3,5,1,1,1,1,1,1,31.16,1
d955993b3bad7facbf4fb5bcaa495931,2009-05-30,5,2,3,2,3,3,2,3,1,2,1,4,4,5,4,4,5,4,3,2,2,29.87,1
ca493f4805a487dd21bd4922fd7b62fe,2009-02-26,5,3,3,1,3,4,2,3,3,4,5,2,4,3,2,5,4,2,4,3,3,21.63,1
66ad5ddbab2a309543f99fb98a6b8d56,2010-07-06,5,4,4,1,4,4,2,3,1,5,4,3,4,2,4,5,3,1,3,2,2,20.96,1
42403ffdd7975e4c5368ffc8cda0a9bd,2009-07-21,5,4,5,4,4,1,3,2,4,3,4,1,1,1,2,5,2,1,1,4,5,23.21,1
5caa7404f1c11d000ce3960b21b69d2f,2009-03-07,5,4,5,1,5,5,1,2,1,5,2,4,5,1,3,5,3,1,2,1,1,34.08,1
941a7986f7f2f0202c2f5b4a0ea4e179,2010-09-03,5,3,4,2,4,4,3,4,2,5,4,4,5,3,4,3,4,2,3,4,3,21.74,0
e595f0352b4ca0e345b1f32a0c125b94,2012-06-22,5,4,1,2,2,2,1,4,4,2,1,5,1,4,4,5,5,4,1,3,5,21.33,1
92b585a3c44b44086d17eeb8c9be536d,2009-04-20,5,1,5,1,2,3,2,5,1,4,5,1,4,2,1,4,1,2,5,5,1,22.34,0
832ae168da1c2b5ce3ec308881bedb4b,2009-03-11,5,4,3,4,4,4,3,2,2,4,5,4,3,4,5,3,5,2,2,2,2,27.68,0
0583f5f042673071286ff8316c76c0d0,2009-04-04,4,4,3,4,4,3,2,4,2,3,3,3,2,2,3,3,2,2,4,2,2,36.72,1
5fcdd0b22a992b56dbb4d0da823aea06,2009-05-25,5,5,5,1,5,2,2,3,2,2,3,3,4,2,5,4,4,3,1,1,4,33.16,1
f21305159d54bc9daf6d01812d555b91,2009-12-02,4,2,3,1,2,5,1,4,1,2,2,4,4,5,2,5,3,4,3,4,3,24.82,0
8884a5e7ce9bfba947fe3021d4ccfe7c,2010-04-01,4,3,3,4,3,2,3,4,4,4,4,2,4,2,1,5,3,2,3,3,4,32.76,1
0bfc0cbfce1f081ab22f66d1c0365299,2009-06-18,4,3,4,3,3,3,1,5,1,1,3,4,4,2,3,5,5,3,1,4,2,24.37,1
8ac766e134b26cfc837c6588843d4b3a,2009-12-25,4,3,4,2,3,4,1,4,1,4,4,3,5,2,3,5,3,1,4,2,2,24.03,0
6093f8d132b67d851a8105b2823ac0db,2009-11-25,2,1,1,3,4,5,2,4,1,4,2,1,5,4,4,1,5,4,2,1,2,24.38,1
da1e3a963ed83fcc32352d02bebe0032,2010-03-19,4,2,4,5,3,4,2,4,1,2,5,1,4,4,3,4,3,3,2,3,1,28.75,1
2901b849606d3398fc86439616ebc596,2012-03-23,3,5,2,1,4,2,2,5,2,4,2,4,1,5,2,2,4,5,2,3,5,37.25,0
d1c2a1d50a66b8305da27526bcb9f0fe,2009-03-29,5,4,2,1,3,2,2,4,4,2,3,3,4,4,3,2,4,4,3,4,2,33.06,0
3c5c821ce0aea4366ebfc1affa68851f,2009-06-15,4,2,3,2,4,3,4,5,4,2,3,2,3,5,4,3,2,5,4,5,2,22.5,0
386f33920bb2fd9dd8fa156178dab470,2009-12-29,4,5,2,1,4,3,1,5,3,3,2,4,4,4,3,4,4,2,4,2,3,32.69,1
0b65448300ff9356f28cca531f96add9,2009-12-07,5,2,5,2,2,4,1,4,2,5,4,4,4,2,4,2,2,5,5,4,5,27.69,0
2f947090dec9e176d77a68aab5f64bb5,2010-08-29,5,4,2,1,4,3,1,3,3,4,2,5,2,3,4,5,4,2,2,4,4,23.46,0
d8966fb660e278cea5a14e9d80881519,2009-03-02,2,2,4,2,4,4,2,2,1,4,4,2,5,3,3,4,2,2,5,3,2,25.9,1
a7dbc951094d0c0757b05e50ee275041,2010-07-30,4,4,3,2,4,4,2,2,2,4,3,2,3,4,4,4,4,2,4,2,4,21.59,1
e9e598a4a419e3985023ee892adcf80b,2010-04-16,3,3,4,1,4,4,4,4,1,5,5,4,4,4,3,4,4,1,3,3,3,24,1
abc1b7f808e95359900974c11fa41863,2010-10-19,5,5,5,1,3,3,1,5,4,5,3,5,2,1,3,5,5,2,2,5,4,21.34,1
4ef00f05ad45f36a123049468bb4ddb6,2010-04-09,4,3,4,2,5,4,2,2,2,4,4,1,3,2,4,4,3,2,4,2,2,24.66,0
ef188f7c3fa9c699aa8299d2d7043392,2009-12-08,5,1,3,5,4,4,3,4,2,5,4,2,4,2,4,5,2,3,4,3,1,25.22,0
46f7723744b75e5cc6840f4f264902dd,2009-06-16,4,1,4,2,3,2,2,4,4,2,2,2,4,2,2,3,1,2,4,4,4,23.7,1
db5194e9e4300fab014edd471bc37541,2009-11-21,4,4,4,1,4,4,2,4,1,4,4,5,4,3,2,2,4,2,2,3,4,32.93,1
b76a7da3653634535419b85b0c2b218e,2010-01-22,5,2,4,4,5,4,1,2,3,2,5,1,4,2,5,5,1,1,3,1,3,22.58,0
55cd67d9c6ef3d800c50409b299e7ea7,2009-12-29,4,2,2,5,2,3,4,5,5,5,1,4,5,3,2,5,5,2,2,3,5,23.62,1
124b5dd8eeccfa713c926500ec5ea590,2009-08-17,5,4,5,4,3,3,2,4,2,5,5,4,4,1,2,5,4,2,4,3,2,25.31,0
df21d683765d6da69d02d3b022123870,2009-03-24,4,3,3,2,2,5,4,4,1,5,4,5,5,3,2,2,4,3,4,4,4,38.46,1
80e2fae8cc687336f5f1edbe5f3503d4,2009-09-07,4,2,4,2,4,4,1,4,1,5,3,4,4,2,4,4,5,4,2,2,4,23.88,1
e90b1497a370aeb0c76225097c669b24,2009-07-17,4,2,2,3,4,3,1,3,2,1,3,3,3,4,2,4,2,3,2,2,2,22.74,0
086217174ee654770c83b11a5fb6bcf0,2009-10-27,5,3,5,2,3,3,1,5,4,3,2,4,3,3,5,5,5,4,3,4,3,27.6,0
63041bbf2dcb51d95f5f5187f606f436,2009-06-10,5,2,2,2,4,3,2,2,1,3,3,5,2,4,4,4,3,3,1,2,4,25.74,0
a1ef6d3077da7d5a1ba368612105afd2,2009-02-07,5,2,4,1,5,5,1,4,4,5,5,2,5,1,5,4,2,1,4,1,2,29.51,0
4f6bbf1ffa4688e1485bcc43d00af8b8,2009-02-25,4,2,3,3,4,3,3,4,1,3,2,2,3,3,4,3,3,3,2,3,2,29.1,0
431b357f6cce8e8a9166c3838c0b545d,2011-06-19,4,5,3,4,4,2,5,2,1,3,1,5,4,4,2,3,5,3,5,1,4,30.37,0
f83086942984537af6415d28c6de21f4,2009-05-22,4,2,2,1,4,5,1,4,2,4,5,2,4,1,2,5,4,1,4,4,2,25.89,0
285149c3f0240ae4e6c690ef07f4924a,2009-12-05,5,4,4,1,4,5,1,4,3,4,2,2,5,2,3,5,3,1,4,3,4,22.46,1
a6823068ab9022528b11d4501b186338,2009-11-28,5,4,4,4,4,3,1,4,4,4,5,2,4,2,2,4,2,1,4,3,2,34.82,0
495fcfd4c7ef1f6ae0a6e8613a520166,2010-03-13,5,1,2,1,5,4,2,1,1,5,5,1,4,4,5,5,1,4,4,1,2,59.91,1
c0289bdb4cd4eda90653b2c84af61e03,2012-05-20,5,4,4,4,5,2,2,1,1,5,4,2,5,2,5,4,4,2,2,1,2,25.63,1
38acf0742d082e5e4e7909d0b92dea15,2009-10-18,5,1,3,4,2,5,2,5,1,5,5,1,5,3,2,5,1,2,5,4,2,23.41,0
0d485eb3be3126abe78090a7813c085c,2009-02-27,4,2,3,4,5,4,1,1,1,4,5,3,2,2,4,5,3,4,3,2,1,32.62,0
e87dc75c01f15116e03055b6ec2056a7,2009-03-01,4,1,3,5,4,4,3,3,2,5,4,3,3,2,3,4,3,2,4,3,2,36.57,1
297b87dd174e9d999b1a0a81452df71e,2011-03-14,4,4,5,2,4,4,1,4,4,4,2,4,2,2,1,2,4,4,4,2,3,30.87,0
c5e0bdc8f3044657de7ac980f6e1f729,2009-11-29,5,3,4,1,5,3,1,2,1,3,5,1,2,2,4,4,2,2,5,2,1,21.88,1
6c0b1bf55b645ccbf96e0baa9df7b89e,2011-06-15,4,3,2,1,4,3,2,4,2,5,2,4,3,4,2,3,5,3,1,4,5,21.39,0
205e0bace01f7cecd88fd0e61a772c4e,2009-04-14,5,3,2,1,5,4,1,1,4,5,5,1,3,3,4,4,2,1,4,2,1,33.06,0
f57664681df6a2e941b271aa0557f0b5,2009-04-08,5,1,3,3,5,3,2,2,1,3,5,1,3,4,4,3,1,3,4,1,1,28.64,1
0b541aada182409aead7221990cd2162,2009-11-20,1,2,2,1,4,4,4,4,1,1,4,4,1,5,3,5,4,4,2,4,4,23.04,1
ce372e2abeffea6815d076da81a70f5b,2009-12-17,3,1,4,2,3,5,2,4,1,4,4,2,5,2,2,4,2,2,4,3,3,25.18,0
937894911e00ec27f987a812334d5c31,2010-06-01,1,1,1,5,5,5,3,1,1,2,5,1,5,5,5,1,1,1,5,1,1,24.89,0
4681e55c42fa052998b91fc7e77b29c3,2009-10-05,3,5,4,2,5,2,1,5,5,5,5,4,1,3,5,1,1,4,5,1,1,25.95,0
cb71f7d788bb7b867f4cd778129beb22,2009-09-22,5,5,4,4,1,1,2,5,5,1,1,5,1,3,1,5,5,5,1,2,4,37.44,1
64d820620a2e80292cfe58d0efc0ad60,2010-06-07,5,5,3,4,5,3,1,4,4,2,4,2,4,4,4,5,4,3,4,4,2,23.59,0
64c18480abccc1ca042da2670be6307c,2010-03-02,4,4,5,3,4,4,2,3,1,5,4,2,4,1,4,4,5,1,1,3,3,29.45,1
c8b3259161dc3548fb821e6143c50bba,2010-05-13,4,5,4,5,3,4,1,4,5,4,4,5,1,3,2,4,5,4,2,3,4,25.42,0
5679415b69df75bb1f4a611d25d80597,2009-11-15,4,5,4,4,1,1,4,5,4,3,1,4,2,3,2,4,3,3,2,5,5,26.35,1
6938657816ab72cb7066c3ac7c47e5e7,2009-02-28,1,2,3,5,4,4,5,4,1,5,4,3,5,3,2,1,5,1,2,3,4,27.82,1
cbc497e5d6585093f0799da1e84f579d,2009-10-07,5,4,4,1,4,2,4,3,1,3,5,3,2,1,4,4,4,2,2,1,1,24.1,1
458beceb56ffdc890fc481e8f666075d,2009-10-08,3,2,4,4,2,2,1,4,2,3,2,1,4,2,2,4,2,4,1,4,3,31.45,1
091e8ac72e6cfb40756bad27ddc0f79b,2010-01-04,5,2,4,2,2,5,5,4,1,5,4,4,5,1,2,5,1,4,5,4,2,25.91,1
b4bfa6e15c8e795dff3d6c09d8811267,2009-03-25,5,2,5,1,5,4,2,3,2,5,5,1,3,3,4,5,3,1,3,2,1,28.34,0
a6adb0774f98773c54f9c1ff5913fb7a,2010-01-25,5,3,4,4,4,3,3,3,1,3,4,1,4,2,4,4,2,2,3,3,2,23.55,0
0d14593b655e380ea0d20de3ae028d07,2009-08-17,5,2,4,1,5,4,1,2,4,3,4,1,2,4,4,5,1,2,4,3,1,25.08,0
